ID	s	d	ts	te	LLC	ELC
1371	11	30	7	9	11	1.33
1711	4	30	9	9	11	0.9
1661	32	30	8	9	11	1.3
1510	1	30	8	9	11	1.75
1559	11	30	8	9	11	1.33
1796	22	31	9	9	7	0.4
1785	20	31	9	9	9	0.5
1740	10	31	9	9	7	0.4
1723	6	31	9	9	7	0.4
1718	5	31	9	9	7	0.4
70	14	32	0	9	6	0.36
258	14	32	1	9	6	0.36
446	14	32	2	9	6	0.36
634	14	32	3	9	6	0.36
822	14	32	4	9	6	0.36
1010	14	32	5	9	6	0.36
1198	14	32	6	9	6	0.36
1386	14	32	7	9	6	0.36
1574	14	32	8	9	6	0.36
1762	14	32	9	9	6	0.36
1748	11	32	9	9	5	0.43
1585	17	32	8	9	8	0.85
1712	4	32	9	9	5	0.4
1699	1	32	9	9	1	0.45
62	13	34	0	9	10	0.41
250	13	34	1	9	10	0.41
438	13	34	2	9	10	0.41
626	13	34	3	9	10	0.41
814	13	34	4	9	10	0.41
1002	13	34	5	9	10	0.41
1190	13	34	6	9	10	0.41
1378	13	34	7	9	10	0.41
1566	13	34	8	9	10	0.41
1754	13	34	9	9	10	0.41
1826	29	35	9	9	8	0.34
1779	19	35	9	9	7	0.44
1842	32	1	9	10	1	0.45
63	14	1	0	10	6	0.36
251	14	1	1	10	6	0.36
439	14	1	2	10	6	0.36
627	14	1	3	10	6	0.36
815	14	1	4	10	6	0.36
1003	14	1	5	10	6	0.36
1191	14	1	6	10	6	0.36
1379	14	1	7	10	6	0.36
1567	14	1	8	10	6	0.36
1755	14	1	9	10	6	0.36
1141	4	1	6	10	7	0.76
953	4	1	5	10	7	0.76
1553	11	1	8	10	7	0.76
1365	11	1	7	10	7	0.76
1177	11	1	6	10	7	0.76
1705	4	1	9	10	6	0.77
1578	17	1	8	10	10	1.77
1750	12	3	9	10	5	0.34
1732	9	3	9	10	1	0.43
1728	8	3	9	10	1	0.45
1724	7	3	9	10	1	0.43
1843	32	4	9	10	5	0.4
1692	1	4	9	10	5	0.85
1767	17	4	9	10	7	0.43
64	14	4	0	10	6	0.36
252	14	4	1	10	6	0.36
440	14	4	2	10	6	0.36
628	14	4	3	10	6	0.36
816	14	4	4	10	6	0.36
1004	14	4	5	10	6	0.36
1192	14	4	6	10	6	0.36
1742	11	4	9	10	5	0.43
1837	31	5	9	10	7	0.4
1792	22	5	9	10	7	0.37
1781	20	5	9	10	9	0.42
1736	10	5	9	10	7	0.36
1719	6	5	9	10	1	0.45
1902	5	6	10	10	1	0.45
1838	31	6	9	10	7	0.4
1793	22	6	9	10	7	0.37
1782	20	6	9	10	9	0.42
1737	10	6	9	10	7	0.36
1889	3	7	10	10	1	0.43
1751	12	7	9	10	5	0.44
1733	9	7	9	10	1	0.43
1729	8	7	9	10	1	0.45
1913	7	8	10	10	1	0.45
1890	3	8	10	10	1	0.45
1752	12	8	9	10	5	0.41
1734	9	8	9	10	1	0.45
1918	8	9	10	10	1	0.45
1914	7	9	10	10	1	0.43
1891	3	9	10	10	1	0.43
1753	12	9	9	10	5	0.5
1908	6	10	10	10	7	0.36
1903	5	10	10	10	7	0.36
1839	31	10	9	10	7	0.4
1794	22	10	9	10	7	0.37
1783	20	10	9	10	9	0.42
1768	17	11	9	10	8	0.86
1894	4	11	10	10	5	0.43
1693	1	11	9	10	5	0.43
1881	1	11	10	10	5	0.43
1844	32	11	9	10	5	0.43
65	14	11	0	10	6	0.36
253	14	11	1	10	6	0.36
441	14	11	2	10	6	0.36
629	14	11	3	10	6	0.36
817	14	11	4	10	6	0.36
1005	14	11	5	10	6	0.36
1193	14	11	6	10	6	0.36
1381	14	11	7	10	6	0.36
1569	14	11	8	10	6	0.36
1757	14	11	9	10	6	0.36
1505	1	11	8	10	7	0.78
1317	1	11	7	10	7	0.78
1129	1	11	6	10	7	0.78
1923	9	12	10	10	5	0.5
1919	8	12	10	10	5	0.41
1915	7	12	10	10	5	0.44
1892	3	12	10	10	5	0.34
165	34	13	0	10	10	0.41
353	34	13	1	10	10	0.41
541	34	13	2	10	10	0.41
729	34	13	3	10	10	0.41
917	34	13	4	10	10	0.41
1105	34	13	5	10	10	0.41
1293	34	13	6	10	10	0.41
1481	34	13	7	10	10	0.41
1669	34	13	8	10	10	0.41
1857	34	13	9	10	10	0.41
1931	11	14	10	10	6	0.36
1895	4	14	10	10	6	0.79
1769	17	14	9	10	9	1.34
1882	1	14	10	10	6	0.36
153	32	14	0	10	6	0.36
341	32	14	1	10	6	0.36
529	32	14	2	10	6	0.36
717	32	14	3	10	6	0.36
905	32	14	4	10	6	0.36
1093	32	14	5	10	6	0.36
1281	32	14	6	10	6	0.36
1469	32	14	7	10	6	0.36
1657	32	14	8	10	6	0.36
1845	32	14	9	10	6	0.36
73	16	15	0	10	6	0.5
261	16	15	1	10	6	0.5
449	16	15	2	10	6	0.5
637	16	15	3	10	6	0.5
825	16	15	4	10	6	0.5
1013	16	15	5	10	6	0.5
1201	16	15	6	10	6	0.5
1389	16	15	7	10	6	0.5
1577	16	15	8	10	6	0.5
1765	16	15	9	10	6	0.5
110	25	17	0	10	10	0.48
298	25	17	1	10	10	0.48
486	25	17	2	10	10	0.48
674	25	17	3	10	10	0.48
862	25	17	4	10	10	0.48
1050	25	17	5	10	10	0.48
1238	25	17	6	10	10	0.48
1426	25	17	7	10	10	0.48
1614	25	17	8	10	10	0.48
1644	30	17	8	10	10	0.86
1456	30	17	7	10	10	0.86
1268	30	17	6	10	10	0.86
1080	30	17	5	10	10	0.86
892	30	17	4	10	10	0.86
704	30	17	3	10	10	0.86
516	30	17	2	10	10	0.86
328	30	17	1	10	10	0.86
140	30	17	0	10	10	0.86
1802	25	17	9	10	10	0.48
1858	35	19	9	10	7	0.44
1822	29	19	9	10	8	0.35
1926	10	20	10	10	9	0.42
1909	6	20	10	10	9	0.42
1904	5	20	10	10	9	0.42
1840	31	20	9	10	9	0.5
1795	22	20	9	10	9	0.44
1972	20	22	10	10	9	0.44
1927	10	22	10	10	7	0.37
1910	6	22	10	10	7	0.37
1905	5	22	10	10	7	0.37
1841	31	22	9	10	7	0.4
1958	17	25	10	10	10	0.48
1833	30	25	9	10	9	0.38
1207	17	28	6	10	14	1.79
1019	17	28	5	10	14	1.79
831	17	28	4	10	14	1.79
643	17	28	3	10	14	1.79
455	17	28	2	10	14	1.79
267	17	28	1	10	14	1.79
79	17	28	0	10	14	1.79
1334	4	28	7	10	14	1.21
1965	19	29	10	10	8	0.35
1861	35	29	9	10	8	0.34
1992	25	30	10	10	9	0.38
80	17	30	0	10	11	0.47
268	17	30	1	10	11	0.47
456	17	30	2	10	11	0.47
644	17	30	3	10	11	0.47
832	17	30	4	10	11	0.47
1020	17	30	5	10	11	0.47
1208	17	30	6	10	11	0.47
1396	17	30	7	10	11	0.47
1584	17	30	8	10	11	0.47
1772	17	30	9	10	11	0.47
1960	17	30	10	10	11	0.47
1984	22	31	10	10	7	0.4
1973	20	31	10	10	9	0.5
1928	10	31	10	10	7	0.4
1911	6	31	10	10	7	0.4
1906	5	31	10	10	7	0.4
1950	14	32	10	10	6	0.36
1936	11	32	10	10	5	0.43
1773	17	32	9	10	8	0.85
1900	4	32	10	10	5	0.4
1887	1	32	10	10	1	0.45
97	21	33	0	10	11	0.5
285	21	33	1	10	11	0.5
473	21	33	2	10	11	0.5
661	21	33	3	10	11	0.5
849	21	33	4	10	11	0.5
1037	21	33	5	10	11	0.5
1225	21	33	6	10	11	0.5
1413	21	33	7	10	11	0.5
1601	21	33	8	10	11	0.5
1789	21	33	9	10	11	0.5
1977	21	33	10	10	11	0.5
1942	13	34	10	10	10	0.41
2014	29	35	10	10	8	0.34
1967	19	35	10	10	7	0.44
164	33	36	0	10	11	0.45
352	33	36	1	10	11	0.45
540	33	36	2	10	11	0.45
728	33	36	3	10	11	0.45
916	33	36	4	10	11	0.45
1104	33	36	5	10	11	0.45
1292	33	36	6	10	11	0.45
1480	33	36	7	10	11	0.45
1668	33	36	8	10	11	0.45
1856	33	36	9	10	11	0.45
2044	33	36	10	10	11	0.45
99	21	36	0	10	11	0.5
287	21	36	1	10	11	0.5
475	21	36	2	10	11	0.5
663	21	36	3	10	11	0.5
851	21	36	4	10	11	0.5
1039	21	36	5	10	11	0.5
1227	21	36	6	10	11	0.5
1415	21	36	7	10	11	0.5
1603	21	36	8	10	11	0.5
1791	21	36	9	10	11	0.5
1979	21	36	10	10	11	0.5
2030	32	1	10	11	1	0.45
1943	14	1	10	11	6	0.36
1741	11	1	9	11	5	0.43
1929	11	1	10	11	5	0.43
1893	4	1	10	11	6	0.77
1766	17	1	9	11	10	1.77
1938	12	3	10	11	5	0.34
1920	9	3	10	11	1	0.43
1916	8	3	10	11	1	0.45
1912	7	3	10	11	1	0.43
2031	32	4	10	11	5	0.4
1756	14	4	9	11	7	0.79
1568	14	4	8	11	7	0.79
1380	14	4	7	11	7	0.79
1930	11	4	10	11	5	0.43
1880	1	4	10	11	6	0.79
2025	31	5	10	11	7	0.4
1980	22	5	10	11	7	0.37
1969	20	5	10	11	9	0.42
1924	10	5	10	11	7	0.36
1907	6	5	10	11	1	0.45
2090	5	6	11	11	1	0.45
2026	31	6	10	11	7	0.4
1981	22	6	10	11	7	0.37
1970	20	6	10	11	9	0.42
1925	10	6	10	11	7	0.36
2077	3	7	11	11	1	0.43
1939	12	7	10	11	5	0.44
1921	9	7	10	11	1	0.43
1917	8	7	10	11	1	0.45
2101	7	8	11	11	1	0.45
2078	3	8	11	11	1	0.45
1940	12	8	10	11	5	0.41
1922	9	8	10	11	1	0.45
2106	8	9	11	11	1	0.45
2102	7	9	11	11	1	0.43
2079	3	9	11	11	1	0.43
1941	12	9	10	11	5	0.5
2096	6	10	11	11	7	0.36
2091	5	10	11	11	7	0.36
2027	31	10	10	11	7	0.4
1982	22	10	10	11	7	0.37
1971	20	10	10	11	9	0.42
2082	4	11	11	11	5	0.43
2069	1	11	11	11	5	0.43
2032	32	11	10	11	5	0.43
1945	14	11	10	11	6	0.36
2111	9	12	11	11	5	0.5
2107	8	12	11	11	5	0.41
2103	7	12	11	11	5	0.44
2080	3	12	11	11	5	0.34
2045	34	13	10	11	10	0.41
2119	11	14	11	11	6	0.36
2083	4	14	11	11	6	0.79
2070	1	14	11	11	6	0.36
2033	32	14	10	11	6	0.36
1832	30	17	9	11	10	0.86
2020	30	17	10	11	10	0.86
1990	25	17	10	11	10	0.48
2046	35	19	10	11	7	0.44
2010	29	19	10	11	8	0.35
2114	10	20	11	11	9	0.42
2097	6	20	11	11	9	0.42
2092	5	20	11	11	9	0.42
2028	31	20	10	11	9	0.5
1983	22	20	10	11	9	0.44
173	36	21	0	11	11	0.5
361	36	21	1	11	11	0.5
549	36	21	2	11	11	0.5
737	36	21	3	11	11	0.5
925	36	21	4	11	11	0.5
1113	36	21	5	11	11	0.5
1301	36	21	6	11	11	0.5
1489	36	21	7	11	11	0.5
1677	36	21	8	11	11	0.5
1865	36	21	9	11	11	0.5
2053	36	21	10	11	11	0.5
160	33	21	0	11	11	0.5
348	33	21	1	11	11	0.5
536	33	21	2	11	11	0.5
724	33	21	3	11	11	0.5
912	33	21	4	11	11	0.5
1100	33	21	5	11	11	0.5
1288	33	21	6	11	11	0.5
1476	33	21	7	11	11	0.5
1664	33	21	8	11	11	0.5
1852	33	21	9	11	11	0.5
2040	33	21	10	11	11	0.5
2160	20	22	11	11	9	0.44
2115	10	22	11	11	7	0.37
2098	6	22	11	11	7	0.37
2093	5	22	11	11	7	0.37
2029	31	22	10	11	7	0.4
2146	17	25	11	11	10	0.48
2021	30	25	10	11	9	0.38
1395	17	28	7	11	14	1.79
1522	4	28	8	11	14	1.21
2153	19	29	11	11	8	0.35
2049	35	29	10	11	8	0.34
2180	25	30	11	11	9	0.38
2148	17	30	11	11	11	0.47
2172	22	31	11	11	7	0.4
2161	20	31	11	11	9	0.5
2116	10	31	11	11	7	0.4
2099	6	31	11	11	7	0.4
2094	5	31	11	11	7	0.4
2138	14	32	11	11	6	0.36
2124	11	32	11	11	5	0.43
2088	4	32	11	11	5	0.4
2075	1	32	11	11	1	0.45
176	36	33	0	11	11	0.45
364	36	33	1	11	11	0.45
552	36	33	2	11	11	0.45
740	36	33	3	11	11	0.45
928	36	33	4	11	11	0.45
1116	36	33	5	11	11	0.45
1304	36	33	6	11	11	0.45
1492	36	33	7	11	11	0.45
1680	36	33	8	11	11	0.45
1868	36	33	9	11	11	0.45
2056	36	33	10	11	11	0.45
2130	13	34	11	11	10	0.41
2202	29	35	11	11	8	0.34
2155	19	35	11	11	7	0.44
2232	33	36	11	11	11	0.45
2167	21	36	11	11	11	0.5
2218	32	1	11	12	1	0.45
2131	14	1	11	12	6	0.36
2117	11	1	11	12	5	0.43
2081	4	1	11	12	6	0.77
2126	12	3	11	12	5	0.34
2108	9	3	11	12	1	0.43
2104	8	3	11	12	1	0.45
2100	7	3	11	12	1	0.43
2219	32	4	11	12	5	0.4
1944	14	4	10	12	7	0.79
2118	11	4	11	12	5	0.43
2068	1	4	11	12	6	0.79
2213	31	5	11	12	7	0.4
2168	22	5	11	12	7	0.37
2157	20	5	11	12	9	0.42
2112	10	5	11	12	7	0.36
2095	6	5	11	12	1	0.45
2278	5	6	12	12	1	0.45
2214	31	6	11	12	7	0.4
2169	22	6	11	12	7	0.37
2158	20	6	11	12	9	0.42
2113	10	6	11	12	7	0.36
2265	3	7	12	12	1	0.43
2127	12	7	11	12	5	0.44
2109	9	7	11	12	1	0.43
2105	8	7	11	12	1	0.45
2289	7	8	12	12	1	0.45
2266	3	8	12	12	1	0.45
2128	12	8	11	12	5	0.41
2110	9	8	11	12	1	0.45
2294	8	9	12	12	1	0.45
2290	7	9	12	12	1	0.43
2267	3	9	12	12	1	0.43
2129	12	9	11	12	5	0.5
2284	6	10	12	12	7	0.36
2279	5	10	12	12	7	0.36
2215	31	10	11	12	7	0.4
2170	22	10	11	12	7	0.37
2159	20	10	11	12	9	0.42
2270	4	11	12	12	5	0.43
2257	1	11	12	12	5	0.43
2220	32	11	11	12	5	0.43
2133	14	11	11	12	6	0.36
2299	9	12	12	12	5	0.5
2295	8	12	12	12	5	0.41
2291	7	12	12	12	5	0.44
2268	3	12	12	12	5	0.34
2233	34	13	11	12	10	0.41
2307	11	14	12	12	6	0.36
2258	1	14	12	12	6	0.36
2221	32	14	11	12	6	0.36
1952	15	16	10	12	6	0.5
2140	15	16	11	12	6	0.5
2328	15	16	12	12	6	0.5
2208	30	17	11	12	10	0.86
2178	25	17	11	12	10	0.48
2234	35	19	11	12	7	0.44
2198	29	19	11	12	8	0.35
2302	10	20	12	12	9	0.42
2285	6	20	12	12	9	0.42
2280	5	20	12	12	9	0.42
2216	31	20	11	12	9	0.5
2171	22	20	11	12	9	0.44
2241	36	21	11	12	11	0.5
2348	20	22	12	12	9	0.44
2303	10	22	12	12	7	0.37
2286	6	22	12	12	7	0.37
2281	5	22	12	12	7	0.37
2217	31	22	11	12	7	0.4
2334	17	25	12	12	10	0.48
2209	30	25	11	12	9	0.38
84	19	27	0	12	13	0.45
272	19	27	1	12	13	0.45
460	19	27	2	12	13	0.45
648	19	27	3	12	13	0.45
836	19	27	4	12	13	0.45
1024	19	27	5	12	13	0.45
1212	19	27	6	12	13	0.45
1400	19	27	7	12	13	0.45
1448	29	27	7	12	13	0.8
1260	29	27	6	12	13	0.8
1072	29	27	5	12	13	0.8
884	29	27	4	12	13	0.8
696	29	27	3	12	13	0.8
508	29	27	2	12	13	0.8
320	29	27	1	12	13	0.8
132	29	27	0	12	13	0.8
1588	19	27	8	12	13	0.45
1636	29	27	8	12	13	0.8
1776	19	27	9	12	13	0.45
1824	29	27	9	12	13	0.8
1964	19	27	10	12	13	0.45
2012	29	27	10	12	13	0.8
2152	19	27	11	12	13	0.45
2200	29	27	11	12	13	0.8
2340	19	27	12	12	13	0.45
18	4	28	0	12	14	1.24
206	4	28	1	12	14	1.24
394	4	28	2	12	14	1.24
582	4	28	3	12	14	1.24
770	4	28	4	12	14	1.24
1583	17	28	8	12	14	2.24
1710	4	28	9	12	14	1.24
1182	11	28	6	12	14	1.23
1370	11	28	7	12	14	1.23
1558	11	28	8	12	14	1.23
958	4	28	5	12	14	1.23
1146	4	28	6	12	14	1.23
1771	17	28	9	12	14	2.24
1898	4	28	10	12	14	1.24
2086	4	28	11	12	14	1.24
2341	19	29	12	12	8	0.35
2237	35	29	11	12	8	0.34
2368	25	30	12	12	9	0.38
2336	17	30	12	12	11	0.47
2360	22	31	12	12	7	0.4
2349	20	31	12	12	9	0.5
2304	10	31	12	12	7	0.4
2287	6	31	12	12	7	0.4
2282	5	31	12	12	7	0.4
2326	14	32	12	12	6	0.36
2312	11	32	12	12	5	0.43
2276	4	32	12	12	6	0.77
2263	1	32	12	12	1	0.45
2244	36	33	11	12	11	0.45
2318	13	34	12	12	10	0.41
2390	29	35	12	12	8	0.34
119	27	35	0	12	13	0.45
307	27	35	1	12	13	0.45
495	27	35	2	12	13	0.45
683	27	35	3	12	13	0.45
871	27	35	4	12	13	0.45
1059	27	35	5	12	13	0.45
1247	27	35	6	12	13	0.45
1435	27	35	7	12	13	0.45
1623	27	35	8	12	13	0.45
1811	27	35	9	12	13	0.45
1999	27	35	10	12	13	0.45
2187	27	35	11	12	13	0.45
2375	27	35	12	12	13	0.45
2343	19	35	12	12	7	0.44
2420	33	36	12	12	11	0.45
2355	21	36	12	12	11	0.5
2406	32	1	12	13	1	0.45
2319	14	1	12	13	6	0.36
2305	11	1	12	13	5	0.43
2269	4	1	12	13	6	0.77
2314	12	3	12	13	5	0.34
2296	9	3	12	13	1	0.43
2292	8	3	12	13	1	0.45
2288	7	3	12	13	1	0.43
2132	14	4	11	13	7	0.79
2306	11	4	12	13	5	0.43
2256	1	4	12	13	6	0.79
2401	31	5	12	13	7	0.4
2356	22	5	12	13	7	0.37
2345	20	5	12	13	9	0.42
2300	10	5	12	13	7	0.36
2283	6	5	12	13	1	0.45
2466	5	6	13	13	1	0.45
2402	31	6	12	13	7	0.4
2357	22	6	12	13	7	0.37
2346	20	6	12	13	9	0.42
2301	10	6	12	13	7	0.36
2453	3	7	13	13	1	0.43
2315	12	7	12	13	5	0.44
2297	9	7	12	13	1	0.43
2293	8	7	12	13	1	0.45
2477	7	8	13	13	1	0.45
2454	3	8	13	13	1	0.45
2316	12	8	12	13	5	0.41
2298	9	8	12	13	1	0.45
2482	8	9	13	13	1	0.45
2478	7	9	13	13	1	0.43
2455	3	9	13	13	1	0.43
2317	12	9	12	13	5	0.5
2472	6	10	13	13	7	0.36
2467	5	10	13	13	7	0.36
2403	31	10	12	13	7	0.4
2358	22	10	12	13	7	0.37
2347	20	10	12	13	9	0.42
2458	4	11	13	13	5	0.43
2445	1	11	13	13	5	0.43
2408	32	11	12	13	5	0.43
2321	14	11	12	13	6	0.36
2487	9	12	13	13	5	0.5
2483	8	12	13	13	5	0.41
2479	7	12	13	13	5	0.44
2456	3	12	13	13	5	0.34
2421	34	13	12	13	10	0.41
2271	4	14	12	13	7	1.17
2446	1	14	13	13	6	0.36
2409	32	14	12	13	6	0.36
1953	16	15	10	13	6	0.5
2141	16	15	11	13	6	0.5
2329	16	15	12	13	6	0.5
2516	15	16	13	13	6	0.5
2396	30	17	12	13	10	0.86
2366	25	17	12	13	10	0.48
2422	35	19	12	13	7	0.44
2386	29	19	12	13	8	0.35
115	27	19	0	13	13	0.45
303	27	19	1	13	13	0.45
491	27	19	2	13	13	0.45
679	27	19	3	13	13	0.45
867	27	19	4	13	13	0.45
1055	27	19	5	13	13	0.45
1243	27	19	6	13	13	0.45
1431	27	19	7	13	13	0.45
1619	27	19	8	13	13	0.45
1807	27	19	9	13	13	0.45
1995	27	19	10	13	13	0.45
2183	27	19	11	13	13	0.45
2371	27	19	12	13	13	0.45
2490	10	20	13	13	9	0.42
2473	6	20	13	13	9	0.42
2468	5	20	13	13	9	0.42
2404	31	20	12	13	9	0.5
2359	22	20	12	13	9	0.44
2429	36	21	12	13	11	0.5
2536	20	22	13	13	9	0.44
2491	10	22	13	13	7	0.37
2474	6	22	13	13	7	0.37
2469	5	22	13	13	7	0.37
2405	31	22	12	13	7	0.4
2522	17	25	13	13	10	0.48
2397	30	25	12	13	9	0.38
2388	29	27	12	13	13	0.8
2528	19	27	13	13	13	0.45
168	35	27	0	13	13	0.45
356	35	27	1	13	13	0.45
544	35	27	2	13	13	0.45
732	35	27	3	13	13	0.45
920	35	27	4	13	13	0.45
1108	35	27	5	13	13	0.45
1296	35	27	6	13	13	0.45
1484	35	27	7	13	13	0.45
1672	35	27	8	13	13	0.45
1860	35	27	9	13	13	0.45
2048	35	27	10	13	13	0.45
2236	35	27	11	13	13	0.45
2424	35	27	12	13	13	0.45
68	14	28	0	13	14	0.49
256	14	28	1	13	14	0.49
444	14	28	2	13	14	0.49
632	14	28	3	13	14	0.49
820	14	28	4	13	14	0.49
1008	14	28	5	13	14	0.49
1196	14	28	6	13	14	0.49
1384	14	28	7	13	14	0.49
1572	14	28	8	13	14	0.49
1760	14	28	9	13	14	0.49
1948	14	28	10	13	14	0.49
2136	14	28	11	13	14	0.49
2324	14	28	12	13	14	0.49
2512	14	28	13	13	14	0.49
5	1	28	0	13	14	0.47
156	32	28	0	13	14	0.92
193	1	28	1	13	14	0.47
344	32	28	1	13	14	0.92
381	1	28	2	13	14	0.47
532	32	28	2	13	14	0.92
569	1	28	3	13	14	0.47
720	32	28	3	13	14	0.92
757	1	28	4	13	14	0.47
806	11	28	4	13	14	0.9
618	11	28	3	13	14	0.9
430	11	28	2	13	14	0.9
242	11	28	1	13	14	0.9
54	11	28	0	13	14	0.9
908	32	28	4	13	14	0.92
945	1	28	5	13	14	0.47
994	11	28	5	13	14	0.9
1096	32	28	5	13	14	0.92
1133	1	28	6	13	14	0.47
1284	32	28	6	13	14	0.92
1321	1	28	7	13	14	0.47
1472	32	28	7	13	14	0.92
1509	1	28	8	13	14	0.47
1660	32	28	8	13	14	0.92
1697	1	28	9	13	14	0.47
1848	32	28	9	13	14	0.92
1885	1	28	10	13	14	0.47
1934	11	28	10	13	14	0.9
1746	11	28	9	13	14	0.9
2036	32	28	10	13	14	0.92
2073	1	28	11	13	14	0.47
2122	11	28	11	13	14	0.9
2224	32	28	11	13	14	0.92
2261	1	28	12	13	14	0.47
2274	4	28	12	13	14	1.24
2310	11	28	12	13	14	0.9
2412	32	28	12	13	14	0.92
2449	1	28	13	13	14	0.47
2373	27	29	12	13	14	0.92
2185	27	29	11	13	14	0.92
1997	27	29	10	13	14	0.92
1809	27	29	9	13	14	0.92
1621	27	29	8	13	14	0.92
1433	27	29	7	13	14	0.92
1245	27	29	6	13	14	0.92
1057	27	29	5	13	14	0.92
869	27	29	4	13	14	0.92
681	27	29	3	13	14	0.92
493	27	29	2	13	14	0.92
305	27	29	1	13	14	0.92
117	27	29	0	13	14	0.92
2529	19	29	13	13	8	0.35
2425	35	29	12	13	8	0.34
2556	25	30	13	13	9	0.38
2524	17	30	13	13	11	0.47
2548	22	31	13	13	7	0.4
2537	20	31	13	13	9	0.5
2492	10	31	13	13	7	0.4
2475	6	31	13	13	7	0.4
2470	5	31	13	13	7	0.4
2514	14	32	13	13	6	0.36
2500	11	32	13	13	5	0.43
2464	4	32	13	13	6	0.77
2451	1	32	13	13	1	0.45
2432	36	33	12	13	11	0.45
2506	13	34	13	13	10	0.41
2578	29	35	13	13	8	0.34
2563	27	35	13	13	13	0.45
2531	19	35	13	13	7	0.44
2608	33	36	13	13	11	0.45
2543	21	36	13	13	11	0.5
2594	32	1	13	14	1	0.45
121	28	1	0	14	14	0.47
309	28	1	1	14	14	0.47
497	28	1	2	14	14	0.47
685	28	1	3	14	14	0.47
873	28	1	4	14	14	0.47
1061	28	1	5	14	14	0.47
1249	28	1	6	14	14	0.47
1437	28	1	7	14	14	0.47
1625	28	1	8	14	14	0.47
1813	28	1	9	14	14	0.47
2001	28	1	10	14	14	0.47
2189	28	1	11	14	14	0.47
2377	28	1	12	14	14	0.47
2565	28	1	13	14	14	0.47
2507	14	1	13	14	6	0.36
2493	11	1	13	14	5	0.43
2457	4	1	13	14	6	0.77
2502	12	3	13	14	5	0.34
2484	9	3	13	14	1	0.43
2480	8	3	13	14	1	0.45
2476	7	3	13	14	1	0.43
2320	14	4	12	14	7	0.79
2407	32	4	12	14	6	0.79
2494	11	4	13	14	5	0.43
2444	1	4	13	14	6	0.79
2589	31	5	13	14	7	0.4
2544	22	5	13	14	7	0.37
2533	20	5	13	14	9	0.42
2488	10	5	13	14	7	0.36
2471	6	5	13	14	1	0.45
2654	5	6	14	14	1	0.45
2590	31	6	13	14	7	0.4
2545	22	6	13	14	7	0.37
2534	20	6	13	14	9	0.42
2489	10	6	13	14	7	0.36
2641	3	7	14	14	1	0.43
2503	12	7	13	14	5	0.44
2485	9	7	13	14	1	0.43
2481	8	7	13	14	1	0.45
2665	7	8	14	14	1	0.45
2642	3	8	14	14	1	0.45
2504	12	8	13	14	5	0.41
2486	9	8	13	14	1	0.45
2670	8	9	14	14	1	0.45
2666	7	9	14	14	1	0.43
2643	3	9	14	14	1	0.43
2505	12	9	13	14	5	0.5
2660	6	10	14	14	7	0.36
2655	5	10	14	14	7	0.36
2591	31	10	13	14	7	0.4
2546	22	10	13	14	7	0.37
2535	20	10	13	14	9	0.42
2646	4	11	14	14	5	0.43
2509	14	11	13	14	8	1.19
2567	28	11	13	14	15	0.91
2379	28	11	12	14	15	0.91
2191	28	11	11	14	15	0.91
2003	28	11	10	14	15	0.91
1815	28	11	9	14	15	0.91
1627	28	11	8	14	15	0.91
1439	28	11	7	14	15	0.91
1251	28	11	6	14	15	0.91
1063	28	11	5	14	15	0.91
875	28	11	4	14	15	0.91
687	28	11	3	14	15	0.91
499	28	11	2	14	15	0.91
311	28	11	1	14	15	0.91
123	28	11	0	14	15	0.91
2633	1	11	14	14	5	0.43
2596	32	11	13	14	5	0.43
2675	9	12	14	14	5	0.5
2671	8	12	14	14	5	0.41
2667	7	12	14	14	5	0.44
2644	3	12	14	14	5	0.34
2609	34	13	13	14	10	0.41
2459	4	14	13	14	7	1.17
2495	11	14	13	14	6	0.79
2634	1	14	14	14	6	0.36
2597	32	14	13	14	6	0.36
124	28	14	0	14	14	0.49
312	28	14	1	14	14	0.49
500	28	14	2	14	14	0.49
688	28	14	3	14	14	0.49
876	28	14	4	14	14	0.49
1064	28	14	5	14	14	0.49
1252	28	14	6	14	14	0.49
1440	28	14	7	14	14	0.49
1628	28	14	8	14	14	0.49
1816	28	14	9	14	14	0.49
2004	28	14	10	14	14	0.49
2192	28	14	11	14	14	0.49
2380	28	14	12	14	14	0.49
2568	28	14	13	14	14	0.49
2517	16	15	13	14	6	0.5
2704	15	16	14	14	6	0.5
2584	30	17	13	14	10	0.86
2554	25	17	13	14	10	0.48
2610	35	19	13	14	7	0.44
1974	21	19	10	14	15	0.94
1786	21	19	9	14	15	0.94
1598	21	19	8	14	15	0.94
1410	21	19	7	14	15	0.94
1222	21	19	6	14	15	0.94
1034	21	19	5	14	15	0.94
846	21	19	4	14	15	0.94
658	21	19	3	14	15	0.94
470	21	19	2	14	15	0.94
282	21	19	1	14	15	0.94
94	21	19	0	14	15	0.94
2574	29	19	13	14	8	0.35
2559	27	19	13	14	13	0.45
2678	10	20	14	14	9	0.42
2661	6	20	14	14	9	0.42
2656	5	20	14	14	9	0.42
2592	31	20	13	14	9	0.5
2547	22	20	13	14	9	0.44
2617	36	21	13	14	11	0.5
2604	33	21	13	14	12	0.93
2724	20	22	14	14	9	0.44
2662	6	22	14	14	7	0.37
2657	5	22	14	14	7	0.37
2593	31	22	13	14	7	0.4
2710	17	25	14	14	10	0.48
2585	30	25	13	14	9	0.38
2576	29	27	13	14	13	0.8
