ID	s	d	ts	te	LLC	ELC
1890	4	23	7	8	9	0.23
2156	4	23	8	8	9	0.23
2060	33	24	7	8	3	0.18
2111	38	30	7	8	6	0.21
2320	24	33	8	8	3	0.18
2300	21	36	8	8	3	0.23
2187	10	36	8	8	7	0.38
2018	20	36	7	8	6	0.42
2268	19	36	8	8	6	0.19
2160	4	36	8	8	6	0.38
2252	17	36	8	8	7	0.38
2126	39	36	7	8	3	0.2
14	1	37	0	8	9	0.23
280	1	37	1	8	9	0.23
546	1	37	2	8	9	0.23
641	15	37	2	8	9	0.48
375	15	37	1	8	9	0.48
109	15	37	0	8	9	0.48
812	1	37	3	8	9	0.23
907	15	37	3	8	9	0.48
1078	1	37	4	8	9	0.23
1173	15	37	4	8	9	0.48
141	19	37	0	8	9	0.73
407	19	37	1	8	9	0.73
673	19	37	2	8	9	0.73
939	19	37	3	8	9	0.73
1344	1	37	5	8	9	0.23
33	4	37	0	8	9	0.63
299	4	37	1	8	9	0.63
565	4	37	2	8	9	0.63
831	4	37	3	8	9	0.63
1097	4	37	4	8	9	0.63
1363	4	37	5	8	9	0.63
1455	17	37	5	8	9	0.43
1189	17	37	4	8	9	0.43
923	17	37	3	8	9	0.43
657	17	37	2	8	9	0.43
391	17	37	1	8	9	0.43
125	17	37	0	8	9	0.43
1610	1	37	6	8	9	0.23
1629	4	37	6	8	9	0.63
1721	17	37	6	8	9	0.43
157	20	37	0	8	9	0.68
423	20	37	1	8	9	0.68
689	20	37	2	8	9	0.68
955	20	37	3	8	9	0.68
1221	20	37	4	8	9	0.68
1487	20	37	5	8	9	0.68
1205	19	37	4	8	9	0.63
1471	19	37	5	8	9	0.63
1876	1	37	7	8	9	0.23
1895	4	37	7	8	9	0.63
1987	17	37	7	8	9	0.43
1753	20	37	6	8	9	0.68
1503	21	37	5	8	9	1.09
60	10	37	0	8	10	1.07
326	10	37	1	8	10	1.07
592	10	37	2	8	10	1.07
858	10	37	3	8	10	1.07
1124	10	37	4	8	10	1.07
1390	10	37	5	8	10	1.07
1561	36	37	5	8	9	0.86
1329	39	37	4	8	9	1.06
1237	21	37	4	8	9	1.09
1295	36	37	4	8	9	0.86
1063	39	37	3	8	9	1.06
971	21	37	3	8	9	1.09
1029	36	37	3	8	9	0.86
265	39	37	0	8	9	1.06
531	39	37	1	8	9	1.06
797	39	37	2	8	9	1.06
173	21	37	0	8	9	1.09
439	21	37	1	8	9	1.09
705	21	37	2	8	9	1.09
763	36	37	2	8	9	0.86
497	36	37	1	8	9	0.86
231	36	37	0	8	9	0.86
1737	19	37	6	8	9	0.63
2142	1	37	8	8	9	0.23
2324	30	38	8	8	6	0.21
2360	36	39	8	8	3	0.2
2254	17	39	8	8	8	0.63
2162	4	39	8	8	7	0.61
2270	19	39	8	8	7	0.42
2020	20	39	7	8	7	0.65
2302	21	39	8	8	1	0.23
2189	10	39	8	8	6	0.21
233	37	1	0	9	9	0.23
499	37	1	1	9	9	0.23
765	37	1	2	9	9	0.23
1031	37	1	3	9	9	0.23
1297	37	1	4	9	9	0.23
1563	37	1	5	9	9	0.23
1829	37	1	6	9	9	0.23
2095	37	1	7	9	9	0.23
2361	37	1	8	9	9	0.23
1989	19	1	7	9	7	0.4
1580	39	1	5	9	8	0.83
1813	36	1	6	9	8	0.63
1755	21	1	6	9	8	0.86
2005	20	1	7	9	7	0.45
2239	17	1	8	9	6	0.2
2147	4	1	8	9	7	0.4
2171	9	3	8	9	1	0.25
2168	8	3	8	9	1	0.25
2165	7	3	8	9	1	0.25
177	23	4	0	9	9	0.23
443	23	4	1	9	9	0.23
709	23	4	2	9	9	0.23
975	23	4	3	9	9	0.23
1241	23	4	4	9	9	0.23
1507	23	4	5	9	9	0.23
1773	23	4	6	9	9	0.23
2039	23	4	7	9	9	0.23
2305	23	4	8	9	9	0.23
2272	20	4	8	9	3	0.19
2022	21	4	7	9	7	0.64
2080	36	4	7	9	7	0.41
1847	39	4	6	9	7	0.61
2256	19	4	8	9	4	0.19
2240	17	4	8	9	6	0.19
2128	1	4	8	9	7	0.42
2164	6	5	8	9	1	0.2
2429	5	6	9	9	1	0.2
2410	3	7	9	9	1	0.25
2172	9	7	8	9	1	0.2
2169	8	7	8	9	1	0.2
2432	7	8	9	9	1	0.2
2411	3	8	9	9	1	0.25
2173	9	8	8	9	1	0.2
2436	8	9	9	9	1	0.2
2433	7	9	9	9	1	0.2
2412	3	9	9	9	1	0.25
2380	39	10	8	9	6	0.21
1741	20	10	6	9	8	0.82
1991	19	10	7	9	8	0.59
1882	4	10	7	9	8	0.78
1863	1	10	7	9	10	1.13
1975	17	10	7	9	9	0.87
2081	36	10	7	9	6	0.42
2289	21	10	8	9	6	0.19
21	4	12	0	9	10	0.25
287	4	12	1	9	10	0.25
553	4	12	2	9	10	0.25
819	4	12	3	9	10	0.25
1085	4	12	4	9	10	0.25
1351	4	12	5	9	10	0.25
1617	4	12	6	9	10	0.25
1883	4	12	7	9	10	0.25
2149	4	12	8	9	10	0.25
2415	4	12	9	9	10	0.25
2	1	12	0	9	10	0.25
268	1	12	1	9	10	0.25
534	1	12	2	9	10	0.25
800	1	12	3	9	10	0.25
1066	1	12	4	9	10	0.25
1332	1	12	5	9	10	0.25
1598	1	12	6	9	10	0.25
1864	1	12	7	9	10	0.25
2130	1	12	8	9	10	0.25
2364	37	12	8	9	10	0.48
2098	37	12	7	9	10	0.48
1832	37	12	6	9	10	0.48
1566	37	12	5	9	10	0.48
1300	37	12	4	9	10	0.48
1034	37	12	3	9	10	0.48
768	37	12	2	9	10	0.48
502	37	12	1	9	10	0.48
236	37	12	0	9	10	0.48
2396	1	12	9	9	10	0.25
175	22	13	0	9	9	0.23
441	22	13	1	9	9	0.23
707	22	13	2	9	9	0.23
973	22	13	3	9	9	0.23
1239	22	13	4	9	9	0.23
1505	22	13	5	9	9	0.23
1771	22	13	6	9	9	0.23
2037	22	13	7	9	9	0.23
2303	22	13	8	9	9	0.23
66	12	15	0	9	10	0.24
332	12	15	1	9	10	0.24
598	12	15	2	9	10	0.24
864	12	15	3	9	10	0.24
1130	12	15	4	9	10	0.24
1396	12	15	5	9	10	0.24
1662	12	15	6	9	10	0.24
1928	12	15	7	9	10	0.24
2194	12	15	8	9	10	0.24
2460	12	15	9	9	10	0.24
2398	1	15	9	9	11	0.46
238	37	15	0	9	11	0.69
504	37	15	1	9	11	0.69
770	37	15	2	9	11	0.69
1036	37	15	3	9	11	0.69
1302	37	15	4	9	11	0.69
1568	37	15	5	9	11	0.69
1834	37	15	6	9	11	0.69
2100	37	15	7	9	11	0.69
2366	37	15	8	9	11	0.69
2132	1	15	8	9	11	0.46
1866	1	15	7	9	11	0.46
1600	1	15	6	9	11	0.46
1334	1	15	5	9	11	0.46
2417	4	15	9	9	11	0.46
2151	4	15	8	9	11	0.46
1885	4	15	7	9	11	0.46
1619	4	15	6	9	11	0.46
1353	4	15	5	9	11	0.46
1087	4	15	4	9	11	0.46
821	4	15	3	9	11	0.46
555	4	15	2	9	11	0.46
289	4	15	1	9	11	0.46
23	4	15	0	9	11	0.46
67	12	17	0	9	10	0.23
333	12	17	1	9	10	0.23
599	12	17	2	9	10	0.23
865	12	17	3	9	10	0.23
1131	12	17	4	9	10	0.23
1397	12	17	5	9	10	0.23
1663	12	17	6	9	10	0.23
1929	12	17	7	9	10	0.23
2195	12	17	8	9	10	0.23
2461	12	17	9	9	10	0.23
2418	4	17	9	9	6	0.19
2367	37	17	8	9	10	0.48
2101	37	17	7	9	10	0.48
1835	37	17	6	9	10	0.48
1569	37	17	5	9	10	0.48
1303	37	17	4	9	10	0.48
1037	37	17	3	9	10	0.48
771	37	17	2	9	10	0.48
505	37	17	1	9	10	0.48
239	37	17	0	9	10	0.48
2399	1	17	9	9	6	0.2
182	23	17	0	9	9	0.22
448	23	17	1	9	9	0.22
714	23	17	2	9	9	0.22
980	23	17	3	9	9	0.22
1246	23	17	4	9	9	0.22
1512	23	17	5	9	9	0.22
1778	23	17	6	9	9	0.22
2044	23	17	7	9	9	0.22
2310	23	17	8	9	9	0.22
2277	20	17	8	9	6	0.24
2027	21	17	7	9	7	0.61
2085	36	17	7	9	7	0.38
1852	39	17	6	9	7	0.58
2261	19	17	8	9	6	0.19
2511	17	19	9	9	6	0.19
68	12	19	0	9	10	0.25
334	12	19	1	9	10	0.25
600	12	19	2	9	10	0.25
866	12	19	3	9	10	0.25
1132	12	19	4	9	10	0.25
1398	12	19	5	9	10	0.25
1664	12	19	6	9	10	0.25
1930	12	19	7	9	10	0.25
2196	12	19	8	9	10	0.25
2462	12	19	9	9	10	0.25
2400	1	19	9	9	11	0.46
240	37	19	0	9	11	0.69
506	37	19	1	9	11	0.69
772	37	19	2	9	11	0.69
1038	37	19	3	9	11	0.69
1304	37	19	4	9	11	0.69
1570	37	19	5	9	11	0.69
1836	37	19	6	9	11	0.69
2102	37	19	7	9	11	0.69
2368	37	19	8	9	11	0.69
2419	4	19	9	9	4	0.19
2119	39	19	7	9	6	0.39
2352	36	19	8	9	6	0.19
2180	10	19	8	9	8	0.63
2294	21	19	8	9	6	0.42
183	23	19	0	9	9	0.19
449	23	19	1	9	9	0.19
715	23	19	2	9	9	0.19
981	23	19	3	9	9	0.19
1247	23	19	4	9	9	0.19
1513	23	19	5	9	9	0.19
1779	23	19	6	9	9	0.19
2045	23	19	7	9	9	0.19
2311	23	19	8	9	9	0.19
2278	20	19	8	9	4	0.23
2353	36	20	8	9	7	0.39
2120	39	20	7	9	7	0.59
2528	19	20	9	9	4	0.23
2512	17	20	9	9	6	0.24
69	12	20	0	9	10	0.21
335	12	20	1	9	10	0.21
601	12	20	2	9	10	0.21
867	12	20	3	9	10	0.21
1133	12	20	4	9	10	0.21
1399	12	20	5	9	10	0.21
1665	12	20	6	9	10	0.21
1931	12	20	7	9	10	0.21
2197	12	20	8	9	10	0.21
2463	12	20	9	9	10	0.21
2401	1	20	9	9	11	0.46
241	37	20	0	9	11	0.69
507	37	20	1	9	11	0.69
773	37	20	2	9	11	0.69
1039	37	20	3	9	11	0.69
1305	37	20	4	9	11	0.69
1571	37	20	5	9	11	0.69
1837	37	20	6	9	11	0.69
2103	37	20	7	9	11	0.69
2369	37	20	8	9	11	0.69
2420	4	20	9	9	3	0.19
184	23	20	0	9	9	0.19
450	23	20	1	9	9	0.19
716	23	20	2	9	9	0.19
982	23	20	3	9	9	0.19
1248	23	20	4	9	9	0.19
1514	23	20	5	9	9	0.19
1780	23	20	6	9	9	0.19
2046	23	20	7	9	9	0.19
2312	23	20	8	9	9	0.19
2448	10	21	9	9	6	0.19
2387	39	21	8	9	1	0.23
2354	36	21	8	9	3	0.23
2247	17	21	8	9	8	0.63
2155	4	21	8	9	7	0.57
2263	19	21	8	9	7	0.38
2013	20	21	7	9	7	0.61
2472	13	22	9	9	9	0.23
2546	20	23	9	9	9	0.19
2355	36	23	8	9	9	0.38
2122	39	23	7	9	9	0.58
2530	19	23	9	9	9	0.19
2514	17	23	9	9	9	0.22
71	12	23	0	9	10	0.21
337	12	23	1	9	10	0.21
603	12	23	2	9	10	0.21
869	12	23	3	9	10	0.21
1135	12	23	4	9	10	0.21
1401	12	23	5	9	10	0.21
1667	12	23	6	9	10	0.21
1933	12	23	7	9	10	0.21
2199	12	23	8	9	10	0.21
2465	12	23	9	9	10	0.21
2403	1	23	9	9	11	0.46
243	37	23	0	9	11	0.69
509	37	23	1	9	11	0.69
775	37	23	2	9	11	0.69
1041	37	23	3	9	11	0.69
1307	37	23	4	9	11	0.69
1573	37	23	5	9	11	0.69
1839	37	23	6	9	11	0.69
2105	37	23	7	9	11	0.69
2371	37	23	8	9	11	0.69
2422	4	23	9	9	9	0.23
2326	33	24	8	9	3	0.18
2377	38	30	8	9	6	0.21
2586	24	33	9	9	3	0.18
2566	21	36	9	9	3	0.23
2453	10	36	9	9	7	0.38
2284	20	36	8	9	6	0.42
2317	23	36	8	9	10	0.44
2051	23	36	7	9	10	0.44
1785	23	36	6	9	10	0.44
1519	23	36	5	9	10	0.44
1253	23	36	4	9	10	0.44
987	23	36	3	9	10	0.44
721	23	36	2	9	10	0.44
455	23	36	1	9	10	0.44
189	23	36	0	9	10	0.44
2534	19	36	9	9	6	0.19
75	12	36	0	9	10	0.21
341	12	36	1	9	10	0.21
607	12	36	2	9	10	0.21
873	12	36	3	9	10	0.21
1139	12	36	4	9	10	0.21
1405	12	36	5	9	10	0.21
1671	12	36	6	9	10	0.21
1937	12	36	7	9	10	0.21
2203	12	36	8	9	10	0.21
2469	12	36	9	9	10	0.21
2407	1	36	9	9	11	0.46
247	37	36	0	9	11	0.69
513	37	36	1	9	11	0.69
779	37	36	2	9	11	0.69
1045	37	36	3	9	11	0.69
1311	37	36	4	9	11	0.69
1577	37	36	5	9	11	0.69
1843	37	36	6	9	11	0.69
2109	37	36	7	9	11	0.69
2375	37	36	8	9	11	0.69
2141	1	36	8	9	11	0.46
2426	4	36	9	9	11	0.46
2392	39	36	8	9	3	0.2
2161	4	37	8	9	9	0.63
2253	17	37	8	9	9	0.43
2019	20	37	7	9	9	0.68
1769	21	37	6	9	9	1.09
1827	36	37	6	9	9	0.86
1595	39	37	5	9	9	1.06
2003	19	37	7	9	9	0.63
2408	1	37	9	9	9	0.23
2590	30	38	9	9	6	0.21
2626	36	39	9	9	3	0.2
2428	4	39	9	9	12	0.64
2143	1	39	8	9	12	0.64
2376	37	39	8	9	12	0.87
2110	37	39	7	9	12	0.87
1844	37	39	6	9	12	0.87
1578	37	39	5	9	12	0.87
1312	37	39	4	9	12	0.87
1046	37	39	3	9	12	0.87
780	37	39	2	9	12	0.87
514	37	39	1	9	12	0.87
248	37	39	0	9	12	0.87
2409	1	39	9	9	12	0.64
2471	12	39	9	9	11	0.45
2205	12	39	8	9	11	0.45
1939	12	39	7	9	11	0.45
1673	12	39	6	9	11	0.45
1407	12	39	5	9	11	0.45
1141	12	39	4	9	11	0.45
875	12	39	3	9	11	0.45
609	12	39	2	9	11	0.45
343	12	39	1	9	11	0.45
77	12	39	0	9	11	0.45
2536	19	39	9	9	7	0.42
191	23	39	0	9	11	0.68
457	23	39	1	9	11	0.68
723	23	39	2	9	11	0.68
989	23	39	3	9	11	0.68
1255	23	39	4	9	11	0.68
1521	23	39	5	9	11	0.68
1787	23	39	6	9	11	0.68
2053	23	39	7	9	11	0.68
2319	23	39	8	9	11	0.68
2286	20	39	8	9	7	0.65
2568	21	39	9	9	1	0.23
2455	10	39	9	9	6	0.21
2627	37	1	9	10	9	0.23
2255	19	1	8	10	7	0.4
1846	39	1	6	10	8	0.83
2079	36	1	7	10	8	0.63
2271	20	1	8	10	7	0.45
2304	23	1	8	10	10	0.47
2038	23	1	7	10	10	0.47
1772	23	1	6	10	10	0.47
1506	23	1	5	10	10	0.47
1240	23	1	4	10	10	0.47
974	23	1	3	10	10	0.47
708	23	1	2	10	10	0.47
442	23	1	1	10	10	0.47
176	23	1	0	10	10	0.47
2505	17	1	9	10	6	0.2
62	12	1	0	10	10	0.25
328	12	1	1	10	10	0.25
594	12	1	2	10	10	0.25
860	12	1	3	10	10	0.25
1126	12	1	4	10	10	0.25
1392	12	1	5	10	10	0.25
1658	12	1	6	10	10	0.25
1924	12	1	7	10	10	0.25
2190	12	1	8	10	10	0.25
2456	12	1	9	10	10	0.25
2413	4	1	9	10	11	0.46
2437	9	3	9	10	1	0.25
2434	8	3	9	10	1	0.25
2431	7	3	9	10	1	0.25
2571	23	4	9	10	9	0.23
2538	20	4	9	10	3	0.19
2175	10	4	8	10	9	0.86
2346	36	4	8	10	7	0.41
2113	39	4	7	10	7	0.61
2522	19	4	9	10	4	0.19
2506	17	4	9	10	6	0.19
63	12	4	0	10	10	0.25
329	12	4	1	10	10	0.25
595	12	4	2	10	10	0.25
861	12	4	3	10	10	0.25
1127	12	4	4	10	10	0.25
1393	12	4	5	10	10	0.25
1659	12	4	6	10	10	0.25
1925	12	4	7	10	10	0.25
2191	12	4	8	10	10	0.25
2457	12	4	9	10	10	0.25
2394	1	4	9	10	11	0.46
234	37	4	0	10	11	0.69
500	37	4	1	10	11	0.69
766	37	4	2	10	11	0.69
1032	37	4	3	10	11	0.69
1298	37	4	4	10	11	0.69
1564	37	4	5	10	11	0.69
1830	37	4	6	10	11	0.69
2096	37	4	7	10	11	0.69
2362	37	4	8	10	11	0.69
2430	6	5	9	10	1	0.2
2695	5	6	10	10	1	0.2
2676	3	7	10	10	1	0.25
2438	9	7	9	10	1	0.2
2435	8	7	9	10	1	0.2
2698	7	8	10	10	1	0.2
2677	3	8	10	10	1	0.25
2439	9	8	9	10	1	0.2
2702	8	9	10	10	1	0.2
2699	7	9	10	10	1	0.2
2678	3	9	10	10	1	0.25
2646	39	10	9	10	6	0.21
2007	20	10	7	10	8	0.82
2257	19	10	8	10	8	0.59
2148	4	10	8	10	8	0.78
2241	17	10	8	10	9	0.87
2347	36	10	8	10	6	0.42
2555	21	10	9	10	6	0.19
2681	4	12	10	10	10	0.25
2630	37	12	9	10	10	0.48
2662	1	12	10	10	10	0.25
220	36	12	0	10	10	0.21
486	36	12	1	10	10	0.21
752	36	12	2	10	10	0.21
694	21	12	2	10	10	0.44
428	21	12	1	10	10	0.44
162	21	12	0	10	10	0.44
785	39	12	2	10	10	0.41
519	39	12	1	10	10	0.41
253	39	12	0	10	10	0.41
1018	36	12	3	10	10	0.21
960	21	12	3	10	10	0.44
1051	39	12	3	10	10	0.41
1284	36	12	4	10	10	0.21
1226	21	12	4	10	10	0.44
1317	39	12	4	10	10	0.41
1550	36	12	5	10	10	0.21
1378	10	12	5	10	10	0.4
1112	10	12	4	10	10	0.4
846	10	12	3	10	10	0.4
580	10	12	2	10	10	0.4
314	10	12	1	10	10	0.4
48	10	12	0	10	10	0.4
1492	21	12	5	10	10	0.44
1583	39	12	5	10	10	0.41
1816	36	12	6	10	10	0.21
1644	10	12	6	10	10	0.59
1758	21	12	6	10	10	0.44
1849	39	12	6	10	10	0.41
2082	36	12	7	10	10	0.21
1910	10	12	7	10	10	0.59
2024	21	12	7	10	10	0.44
2115	39	12	7	10	10	0.41
2348	36	12	8	10	10	0.21
2176	10	12	8	10	10	0.59
2290	21	12	8	10	10	0.44
2381	39	12	8	10	10	0.41
2614	36	12	9	10	10	0.21
2442	10	12	9	10	10	0.59
2556	21	12	9	10	10	0.44
179	23	12	0	10	10	0.21
445	23	12	1	10	10	0.21
711	23	12	2	10	10	0.21
977	23	12	3	10	10	0.21
1243	23	12	4	10	10	0.21
1509	23	12	5	10	10	0.21
1775	23	12	6	10	10	0.21
2041	23	12	7	10	10	0.21
2307	23	12	8	10	10	0.21
2573	23	12	9	10	10	0.21
146	20	12	0	10	10	0.21
412	20	12	1	10	10	0.21
678	20	12	2	10	10	0.21
944	20	12	3	10	10	0.21
1210	20	12	4	10	10	0.21
1476	20	12	5	10	10	0.21
1742	20	12	6	10	10	0.21
2008	20	12	7	10	10	0.21
2274	20	12	8	10	10	0.21
2540	20	12	9	10	10	0.21
130	19	12	0	10	10	0.25
396	19	12	1	10	10	0.25
662	19	12	2	10	10	0.25
928	19	12	3	10	10	0.25
1194	19	12	4	10	10	0.25
1460	19	12	5	10	10	0.25
1726	19	12	6	10	10	0.25
1992	19	12	7	10	10	0.25
2258	19	12	8	10	10	0.25
2524	19	12	9	10	10	0.25
114	17	12	0	10	10	0.23
380	17	12	1	10	10	0.23
646	17	12	2	10	10	0.23
912	17	12	3	10	10	0.23
1178	17	12	4	10	10	0.23
1444	17	12	5	10	10	0.23
1710	17	12	6	10	10	0.23
1976	17	12	7	10	10	0.23
2242	17	12	8	10	10	0.23
2508	17	12	9	10	10	0.23
98	15	12	0	10	10	0.24
364	15	12	1	10	10	0.24
630	15	12	2	10	10	0.24
896	15	12	3	10	10	0.24
1162	15	12	4	10	10	0.24
1428	15	12	5	10	10	0.24
1694	15	12	6	10	10	0.24
1960	15	12	7	10	10	0.24
2226	15	12	8	10	10	0.24
2492	15	12	9	10	10	0.24
2569	22	13	9	10	9	0.23
2510	17	15	9	10	11	0.44
2244	17	15	8	10	11	0.44
1978	17	15	7	10	11	0.44
1712	17	15	6	10	11	0.44
1446	17	15	5	10	11	0.44
1180	17	15	4	10	11	0.44
914	17	15	3	10	11	0.44
648	17	15	2	10	11	0.44
382	17	15	1	10	11	0.44
116	17	15	0	10	11	0.44
2542	20	15	9	10	11	0.42
2276	20	15	8	10	11	0.42
2010	20	15	7	10	11	0.42
1744	20	15	6	10	11	0.42
1478	20	15	5	10	11	0.42
1212	20	15	4	10	11	0.42
946	20	15	3	10	11	0.42
680	20	15	2	10	11	0.42
414	20	15	1	10	11	0.42
148	20	15	0	10	11	0.42
2575	23	15	9	10	11	0.42
2309	23	15	8	10	11	0.42
2043	23	15	7	10	11	0.42
1777	23	15	6	10	11	0.42
1511	23	15	5	10	11	0.42
1245	23	15	4	10	11	0.42
979	23	15	3	10	11	0.42
713	23	15	2	10	11	0.42
447	23	15	1	10	11	0.42
181	23	15	0	10	11	0.42
2558	21	15	9	10	11	0.65
2444	10	15	9	10	11	0.8
2616	36	15	9	10	11	0.42
2383	39	15	8	10	11	0.62
2292	21	15	8	10	11	0.65
2178	10	15	8	10	11	0.8
2350	36	15	8	10	11	0.42
2117	39	15	7	10	11	0.62
2026	21	15	7	10	11	0.65
1912	10	15	7	10	11	0.8
2084	36	15	7	10	11	0.42
1851	39	15	6	10	11	0.62
1760	21	15	6	10	11	0.65
1646	10	15	6	10	11	0.8
1818	36	15	6	10	11	0.42
1585	39	15	5	10	11	0.62
1494	21	15	5	10	11	0.65
50	10	15	0	10	11	0.61
316	10	15	1	10	11	0.61
582	10	15	2	10	11	0.61
848	10	15	3	10	11	0.61
1114	10	15	4	10	11	0.61
1380	10	15	5	10	11	0.61
1552	36	15	5	10	11	0.42
1319	39	15	4	10	11	0.62
1228	21	15	4	10	11	0.65
1286	36	15	4	10	11	0.42
1053	39	15	3	10	11	0.62
962	21	15	3	10	11	0.65
1020	36	15	3	10	11	0.42
255	39	15	0	10	11	0.62
521	39	15	1	10	11	0.62
787	39	15	2	10	11	0.62
164	21	15	0	10	11	0.65
430	21	15	1	10	11	0.65
696	21	15	2	10	11	0.65
754	36	15	2	10	11	0.42
488	36	15	1	10	11	0.42
222	36	15	0	10	11	0.42
2726	12	15	10	10	10	0.24
2664	1	15	10	10	11	0.46
2632	37	15	9	10	11	0.69
2683	4	15	10	10	11	0.46
2494	15	17	9	10	11	0.48
2228	15	17	8	10	11	0.48
1962	15	17	7	10	11	0.48
1696	15	17	6	10	11	0.48
1430	15	17	5	10	11	0.48
2559	21	17	9	10	11	0.68
2445	10	17	9	10	11	0.83
2617	36	17	9	10	11	0.45
2384	39	17	8	10	11	0.65
2293	21	17	8	10	11	0.68
2179	10	17	8	10	11	0.83
1913	10	17	7	10	11	0.83
2727	12	17	10	10	10	0.23
2684	4	17	10	10	6	0.19
2633	37	17	9	10	10	0.48
2665	1	17	10	10	6	0.2
2576	23	17	9	10	9	0.22
2543	20	17	9	10	6	0.24
2351	36	17	8	10	7	0.38
2118	39	17	7	10	7	0.58
2527	19	17	9	10	6	0.19
2777	17	19	10	10	6	0.19
1431	15	19	5	10	11	0.18
1697	15	19	6	10	7	0.64
1963	15	19	7	10	4	0.25
2229	15	19	8	10	4	0.25
2495	15	19	9	10	4	0.25
2761	15	19	10	10	4	0.25
2728	12	19	10	10	10	0.25
2666	1	19	10	10	11	0.46
2634	37	19	9	10	11	0.69
2685	4	19	10	10	4	0.19
2385	39	19	8	10	6	0.39
2618	36	19	9	10	6	0.19
2446	10	19	9	10	8	0.63
2560	21	19	9	10	6	0.42
2577	23	19	9	10	9	0.19
2544	20	19	9	10	4	0.23
2794	19	20	10	10	4	0.23
2778	17	20	10	10	6	0.24
2496	15	20	9	10	11	0.45
2230	15	20	8	10	11	0.45
1964	15	20	7	10	11	0.45
1698	15	20	6	10	11	0.45
1432	15	20	5	10	11	0.45
2561	21	20	9	10	11	0.65
2447	10	20	9	10	11	0.8
2619	36	20	9	10	11	0.42
2386	39	20	8	10	11	0.62
2295	21	20	8	10	11	0.65
2181	10	20	8	10	11	0.8
1915	10	20	7	10	11	0.8
2729	12	20	10	10	10	0.21
2667	1	20	10	10	11	0.46
2635	37	20	9	10	11	0.69
2686	4	20	10	10	3	0.19
2578	23	20	9	10	9	0.19
2714	10	21	10	10	6	0.19
2653	39	21	9	10	1	0.23
2620	36	21	9	10	3	0.23
2421	4	21	9	10	12	0.71
2136	1	21	8	10	12	0.71
2370	37	21	8	10	12	0.94
2104	37	21	7	10	12	0.94
1838	37	21	6	10	12	0.94
1572	37	21	5	10	12	0.94
1306	37	21	4	10	12	0.94
1040	37	21	3	10	12	0.94
774	37	21	2	10	12	0.94
508	37	21	1	10	12	0.94
242	37	21	0	10	12	0.94
2402	1	21	9	10	12	0.71
2464	12	21	9	10	11	0.43
2198	12	21	8	10	11	0.43
1932	12	21	7	10	11	0.43
1666	12	21	6	10	11	0.43
1400	12	21	5	10	11	0.43
1134	12	21	4	10	11	0.43
868	12	21	3	10	11	0.43
602	12	21	2	10	11	0.43
336	12	21	1	10	11	0.43
70	12	21	0	10	11	0.43
2529	19	21	9	10	7	0.38
185	23	21	0	10	11	0.66
451	23	21	1	10	11	0.66
717	23	21	2	10	11	0.66
983	23	21	3	10	11	0.66
1249	23	21	4	10	11	0.66
1515	23	21	5	10	11	0.66
1781	23	21	6	10	11	0.66
2047	23	21	7	10	11	0.66
2313	23	21	8	10	11	0.66
2279	20	21	8	10	7	0.61
2738	13	22	10	10	9	0.23
2812	20	23	10	10	9	0.19
2796	19	23	10	10	9	0.19
2780	17	23	10	10	9	0.22
2498	15	23	9	10	11	0.45
2232	15	23	8	10	11	0.45
1966	15	23	7	10	11	0.45
1700	15	23	6	10	11	0.45
1434	15	23	5	10	11	0.45
2562	21	23	9	10	11	0.65
2449	10	23	9	10	11	0.8
2621	36	23	9	10	11	0.42
2388	39	23	8	10	11	0.62
2296	21	23	8	10	11	0.65
2183	10	23	8	10	11	0.8
1917	10	23	7	10	11	0.8
2731	12	23	10	10	10	0.21
2669	1	23	10	10	11	0.46
2637	37	23	9	10	11	0.69
2688	4	23	10	10	9	0.23
2592	33	24	9	10	3	0.18
2643	38	30	9	10	6	0.21
2852	24	33	10	10	3	0.18
91	14	34	0	10	11	0.18
357	14	34	1	10	11	0.18
623	14	34	2	10	11	0.18
889	14	34	3	10	11	0.18
1155	14	34	4	10	11	0.18
1421	14	34	5	10	11	0.18
1687	14	34	6	10	11	0.18
1953	14	34	7	10	11	0.18
2219	14	34	8	10	11	0.18
2485	14	34	9	10	11	0.18
2751	14	34	10	10	11	0.18
2832	21	36	10	10	3	0.23
2719	10	36	10	10	7	0.38
2800	19	36	10	10	6	0.19
2502	15	36	9	10	11	0.45
2236	15	36	8	10	11	0.45
1970	15	36	7	10	11	0.45
1704	15	36	6	10	11	0.45
1438	15	36	5	10	11	0.45
2518	17	36	9	10	11	0.44
2550	20	36	9	10	11	0.42
2583	23	36	9	10	11	0.42
2735	12	36	10	10	10	0.21
2673	1	36	10	10	11	0.46
2641	37	36	9	10	11	0.69
2692	4	36	10	10	11	0.46
2658	39	36	9	10	3	0.2
2427	4	37	9	10	12	0.65
2470	12	37	9	10	11	0.47
2204	12	37	8	10	11	0.47
1938	12	37	7	10	11	0.47
1672	12	37	6	10	11	0.47
1406	12	37	5	10	11	0.47
1140	12	37	4	10	11	0.47
874	12	37	3	10	11	0.47
608	12	37	2	10	11	0.47
342	12	37	1	10	11	0.47
76	12	37	0	10	11	0.47
2519	17	37	9	10	9	0.43
190	23	37	0	10	11	0.69
456	23	37	1	10	11	0.69
722	23	37	2	10	11	0.69
988	23	37	3	10	11	0.69
